category,vec_1,vec_2,vec_3,true,pred,similarity
city-in-state,Hialeah,Florida,Houston,Texas,Texas,0.598567008972168
city-in-state,Hialeah,Florida,Philadelphia,Pennsylvania,Pittsburgh,0.6218194365501404
city-in-state,Hialeah,Florida,Phoenix,Arizona,Arizona,0.6324233412742615
city-in-state,Hialeah,Florida,Dallas,Texas,Houston,0.6198760867118835
city-in-state,Hialeah,Florida,Indianapolis,Indiana,Indiana,0.6120366454124451
city-in-state,Hialeah,Florida,Austin,Texas,Texas,0.6117911338806152
city-in-state,Hialeah,Florida,Detroit,Michigan,Michigan,0.6446118354797363
city-in-state,Hialeah,Florida,Memphis,Tennessee,Tennessee,0.6864961385726929
city-in-state,Hialeah,Florida,Boston,Massachusetts,Massachusetts,0.578764021396637
city-in-state,Hialeah,Florida,Seattle,Washington,Pacific_Northwest,0.5690397620201111
city-in-state,Hialeah,Florida,Denver,Colorado,Colorado,0.6777476072311401
city-in-state,Hialeah,Florida,Baltimore,Maryland,Maryland,0.6167625188827515
city-in-state,Hialeah,Florida,Nashville,Tennessee,Tennessee,0.6534436345100403
city-in-state,Hialeah,Florida,Louisville,Kentucky,Kentucky,0.6892477869987488
city-in-state,Hialeah,Florida,Milwaukee,Wisconsin,Wisconsin,0.6445322632789612
city-in-state,Hialeah,Florida,Portland,Oregon,Oregon,0.6244832873344421
city-in-state,Hialeah,Florida,Tucson,Arizona,Arizona,0.7375781536102295
city-in-state,Hialeah,Florida,Fresno,California,San_Diego,0.5878614187240601
city-in-state,Hialeah,Florida,Sacramento,California,California,0.6376770734786987
city-in-state,Hialeah,Florida,Mesa,Arizona,Arizona,0.6423062682151794
city-in-state,Reno,Nevada,Scottsdale,Arizona,Arizona,0.6966493725776672
city-in-state,Reno,Nevada,Irving,Texas,Texas,0.48491179943084717
city-in-state,Reno,Nevada,Fremont,California,California,0.5379604697227478
city-in-state,Reno,Nevada,Irvine,California,California,0.5947266817092896
city-in-state,Reno,Nevada,Spokane,Washington,Idaho,0.6893908381462097
city-in-state,Reno,Nevada,Modesto,California,California,0.6473509073257446
city-in-state,Reno,Nevada,Shreveport,Louisiana,Louisiana,0.7213003039360046
city-in-state,Reno,Nevada,Tacoma,Washington,Oregon,0.6422926783561707
city-in-state,Reno,Nevada,Oxnard,California,California,0.6256524920463562
city-in-state,Reno,Nevada,Fontana,California,California,0.49664032459259033
city-in-state,Reno,Nevada,Akron,Ohio,Ohio,0.7111517190933228
city-in-state,Reno,Nevada,Amarillo,Texas,Texas,0.6914758682250977
city-in-state,Reno,Nevada,Glendale,California,Arizona,0.5904713273048401
city-in-state,Reno,Nevada,Tallahassee,Florida,Florida,0.7231115102767944
city-in-state,Reno,Nevada,Huntsville,Alabama,Alabama,0.6778176426887512
city-in-state,Reno,Nevada,Worcester,Massachusetts,Massachusetts,0.627676248550415
city-in-state,Reno,Nevada,Chicago,Illinois,Illinois,0.6897850632667542
city-in-state,Reno,Nevada,Houston,Texas,Texas,0.6658175587654114
city-in-state,Reno,Nevada,Philadelphia,Pennsylvania,Pennsylvania,0.6455948352813721
city-in-state,Reno,Nevada,Phoenix,Arizona,Arizona,0.6865958571434021
city-in-state,Reno,Nevada,Dallas,Texas,Texas,0.6377517580986023
city-in-state,Reno,Nevada,Jacksonville,Florida,Florida,0.6300590634346008
city-in-state,Reno,Nevada,Indianapolis,Indiana,Indiana,0.6725413203239441
city-in-state,Reno,Nevada,Austin,Texas,Texas,0.674041748046875
city-in-state,Reno,Nevada,Detroit,Michigan,Michigan,0.7034562230110168
city-in-state,Reno,Nevada,Memphis,Tennessee,Tennessee,0.7070194482803345
city-in-state,Reno,Nevada,Boston,Massachusetts,Massachusetts,0.6944136619567871
city-in-state,Reno,Nevada,Seattle,Washington,Oregon,0.6151428818702698
city-in-state,Reno,Nevada,Denver,Colorado,Colorado,0.7146873474121094
city-in-state,Reno,Nevada,Baltimore,Maryland,Maryland,0.7171272039413452
city-in-state,Reno,Nevada,Nashville,Tennessee,Tennessee,0.6833321452140808
city-in-state,Reno,Nevada,Louisville,Kentucky,Kentucky,0.7664871215820312
city-in-state,Reno,Nevada,Milwaukee,Wisconsin,Wisconsin,0.7253584265708923
city-in-state,Reno,Nevada,Portland,Oregon,Oregon,0.7056492567062378
city-in-state,Reno,Nevada,Tucson,Arizona,Arizona,0.7834317088127136
city-in-state,Reno,Nevada,Fresno,California,California,0.6257769465446472
city-in-state,Reno,Nevada,Sacramento,California,California,0.7151468396186829
city-in-state,Reno,Nevada,Mesa,Arizona,Arizona,0.6346443295478821
city-in-state,Reno,Nevada,Atlanta,Georgia,Georgia,0.6401764750480652
city-in-state,Scottsdale,Arizona,Irving,Texas,Texas,0.5301787257194519
city-in-state,Scottsdale,Arizona,Fremont,California,California,0.5592937469482422
city-in-state,Scottsdale,Arizona,Irvine,California,California,0.6170268058776855
city-in-state,Scottsdale,Arizona,Spokane,Washington,Oregon,0.6980946063995361
city-in-state,Scottsdale,Arizona,Modesto,California,Fresno,0.6508385539054871
city-in-state,Scottsdale,Arizona,Shreveport,Louisiana,Louisiana,0.7109452486038208
city-in-state,Scottsdale,Arizona,Tacoma,Washington,Oregon,0.6650236248970032
city-in-state,Scottsdale,Arizona,Oxnard,California,California,0.6373535990715027
city-in-state,Scottsdale,Arizona,Fontana,California,California,0.5021072030067444
city-in-state,Scottsdale,Arizona,Akron,Ohio,Ohio,0.7068339586257935
city-in-state,Scottsdale,Arizona,Amarillo,Texas,Texas,0.6839830875396729
city-in-state,Scottsdale,Arizona,Glendale,California,Nevada,0.5310835838317871
city-in-state,Scottsdale,Arizona,Tallahassee,Florida,Florida,0.6667413115501404
city-in-state,Scottsdale,Arizona,Huntsville,Alabama,Alabama,0.7057585716247559
city-in-state,Scottsdale,Arizona,Worcester,Massachusetts,Massachusetts,0.5791004300117493
city-in-state,Scottsdale,Arizona,Chicago,Illinois,Illinois,0.6658899784088135
city-in-state,Scottsdale,Arizona,Houston,Texas,Texas,0.6359530687332153
city-in-state,Scottsdale,Arizona,Philadelphia,Pennsylvania,Philly,0.5970688462257385
city-in-state,Scottsdale,Arizona,Dallas,Texas,Texas,0.6488766670227051
city-in-state,Scottsdale,Arizona,Jacksonville,Florida,Tennessee,0.6550226807594299
city-in-state,Scottsdale,Arizona,Indianapolis,Indiana,Indiana,0.6936464905738831
city-in-state,Scottsdale,Arizona,Austin,Texas,Texas,0.6843340396881104
city-in-state,Scottsdale,Arizona,Detroit,Michigan,Michigan,0.6547759175300598
city-in-state,Scottsdale,Arizona,Memphis,Tennessee,Tennessee,0.7066677212715149
city-in-state,Scottsdale,Arizona,Boston,Massachusetts,Massachusetts,0.6092222332954407
city-in-state,Scottsdale,Arizona,Seattle,Washington,Oregon,0.6377508044242859
city-in-state,Scottsdale,Arizona,Denver,Colorado,Colorado,0.731740415096283
city-in-state,Scottsdale,Arizona,Baltimore,Maryland,Maryland,0.6843062043190002
city-in-state,Scottsdale,Arizona,Nashville,Tennessee,Tennessee,0.7153010368347168
city-in-state,Scottsdale,Arizona,Louisville,Kentucky,Kentucky,0.7460903525352478
city-in-state,Scottsdale,Arizona,Milwaukee,Wisconsin,Wisconsin,0.6894403696060181
city-in-state,Scottsdale,Arizona,Portland,Oregon,Oregon,0.7252761721611023
city-in-state,Scottsdale,Arizona,Fresno,California,Oregon,0.6187343001365662
city-in-state,Scottsdale,Arizona,Sacramento,California,California,0.6459655165672302
city-in-state,Scottsdale,Arizona,Atlanta,Georgia,Georgia,0.6198599934577942
city-in-state,Scottsdale,Arizona,Omaha,Nebraska,Nebraska,0.6676595211029053
city-in-state,Irving,Texas,Fremont,California,California,0.548163115978241
city-in-state,Irving,Texas,Irvine,California,California,0.6196131706237793
city-in-state,Irving,Texas,Spokane,Washington,Yakima,0.6631328463554382
city-in-state,Irving,Texas,Modesto,California,Visalia,0.6370446085929871
city-in-state,Irving,Texas,Shreveport,Louisiana,Louisiana,0.65827876329422
city-in-state,Irving,Texas,Tacoma,Washington,Yakima,0.5950939059257507
city-in-state,Irving,Texas,Oxnard,California,Southern_California,0.6253840327262878
city-in-state,Irving,Texas,Fontana,California,California,0.5236414670944214
city-in-state,Irving,Texas,Akron,Ohio,Ohio,0.6815260052680969
city-in-state,Irving,Texas,Glendale,California,Arizona,0.6388999819755554
city-in-state,Irving,Texas,Tallahassee,Florida,Florida,0.6502951979637146
city-in-state,Irving,Texas,Huntsville,Alabama,Alabama,0.6731190085411072
city-in-state,Irving,Texas,Worcester,Massachusetts,Massachusetts,0.519208550453186
city-in-state,Irving,Texas,Chicago,Illinois,Illinois,0.6308405995368958
city-in-state,Irving,Texas,Philadelphia,Pennsylvania,Philly,0.587407112121582
city-in-state,Irving,Texas,Phoenix,Arizona,Arizona,0.6975805163383484
city-in-state,Irving,Texas,Jacksonville,Florida,Alabama,0.6599637269973755
city-in-state,Irving,Texas,Indianapolis,Indiana,Indiana,0.6404193043708801
city-in-state,Irving,Texas,Detroit,Michigan,Michigan,0.619263231754303
city-in-state,Irving,Texas,Memphis,Tennessee,Tennessee,0.6774151921272278
city-in-state,Irving,Texas,Boston,Massachusetts,Massachusetts,0.5345287919044495
city-in-state,Irving,Texas,Seattle,Washington,Oregon,0.5940572023391724
city-in-state,Irving,Texas,Denver,Colorado,Colorado,0.7064806222915649
city-in-state,Irving,Texas,Baltimore,Maryland,Maryland,0.5856804847717285
city-in-state,Irving,Texas,Nashville,Tennessee,Tennessee,0.6585724949836731
city-in-state,Irving,Texas,Louisville,Kentucky,Kentucky,0.707704484462738
city-in-state,Irving,Texas,Milwaukee,Wisconsin,Wisconsin,0.6468108892440796
city-in-state,Irving,Texas,Portland,Oregon,Oregon,0.6929405331611633
city-in-state,Irving,Texas,Tucson,Arizona,Arizona,0.7096355557441711
city-in-state,Irving,Texas,Fresno,California,Arizona,0.60682213306427
city-in-state,Irving,Texas,Sacramento,California,Fresno,0.6380271911621094
city-in-state,Irving,Texas,Mesa,Arizona,Arizona,0.6244256496429443
city-in-state,Irving,Texas,Atlanta,Georgia,Alabama,0.5966766476631165
city-in-state,Irving,Texas,Omaha,Nebraska,Nebraska,0.6256169080734253
city-in-state,Irving,Texas,Miami,Florida,Florida,0.6650063395500183
city-in-state,Fremont,California,Spokane,Washington,Oregon,0.627084493637085
city-in-state,Fremont,California,Shreveport,Louisiana,Louisiana,0.6848819255828857
city-in-state,Fremont,California,Tacoma,Washington,Puget_Sound,0.5945321917533875
city-in-state,Fremont,California,Akron,Ohio,Ohio,0.5788424611091614
city-in-state,Fremont,California,Amarillo,Texas,Texas,0.6616472601890564
city-in-state,Fremont,California,Tallahassee,Florida,Florida,0.6945810317993164
city-in-state,Fremont,California,Huntsville,Alabama,Alabama,0.620413064956665
city-in-state,Fremont,California,Worcester,Massachusetts,Massachusetts,0.5756644606590271
city-in-state,Fremont,California,Chicago,Illinois,Illinois,0.5485799312591553
city-in-state,Fremont,California,Houston,Texas,Texas,0.6205779910087585
city-in-state,Fremont,California,Philadelphia,Pennsylvania,New_Jersey,0.621738612651825
city-in-state,Fremont,California,Phoenix,Arizona,Arizona,0.6179882884025574
city-in-state,Fremont,California,Dallas,Texas,Texas,0.6225786805152893
city-in-state,Fremont,California,Jacksonville,Florida,Florida,0.6494945287704468
city-in-state,Fremont,California,Indianapolis,Indiana,Indiana,0.557115375995636
city-in-state,Fremont,California,Austin,Texas,Texas,0.6379006505012512
city-in-state,Fremont,California,Detroit,Michigan,Michigan,0.5262660980224609
city-in-state,Fremont,California,Memphis,Tennessee,Tennessee,0.6153115034103394
city-in-state,Fremont,California,Boston,Massachusetts,Massachusetts,0.5718938708305359
city-in-state,Fremont,California,Seattle,Washington,Pacific_Northwest,0.560122013092041
city-in-state,Fremont,California,Denver,Colorado,Colorado,0.6593328714370728
city-in-state,Fremont,California,Baltimore,Maryland,Maryland,0.6463055610656738
city-in-state,Fremont,California,Nashville,Tennessee,Tennessee,0.6126384139060974
city-in-state,Fremont,California,Louisville,Kentucky,Kentucky,0.659820020198822
city-in-state,Fremont,California,Milwaukee,Wisconsin,Wisconsin,0.5921293497085571
city-in-state,Fremont,California,Portland,Oregon,Oregon,0.6402302384376526
city-in-state,Fremont,California,Tucson,Arizona,Arizona,0.6773468852043152
city-in-state,Fremont,California,Mesa,Arizona,Arizona,0.602597713470459
city-in-state,Fremont,California,Atlanta,Georgia,Georgia,0.5880712866783142
city-in-state,Fremont,California,Omaha,Nebraska,Southern_California,0.5311785340309143
city-in-state,Fremont,California,Miami,Florida,Florida,0.6800618767738342
city-in-state,Fremont,California,Tulsa,Oklahoma,Oklahoma,0.6611634492874146
city-in-state,Irvine,California,Spokane,Washington,Yakima,0.6586255431175232
city-in-state,Irvine,California,Shreveport,Louisiana,Louisiana,0.738001823425293
city-in-state,Irvine,California,Tacoma,Washington,Puget_Sound,0.6304640173912048
city-in-state,Irvine,California,Akron,Ohio,Ohio,0.6924952268600464
city-in-state,Irvine,California,Amarillo,Texas,Wichita_Falls,0.6177615523338318
city-in-state,Irvine,California,Tallahassee,Florida,Florida,0.6448186039924622
city-in-state,Irvine,California,Huntsville,Alabama,Alabama,0.60824054479599
city-in-state,Irvine,California,Worcester,Massachusetts,Massachusetts,0.674443244934082
city-in-state,Irvine,California,Chicago,Illinois,Illinois,0.6208120584487915
city-in-state,Irvine,California,Houston,Texas,Louisiana,0.6209754347801208
city-in-state,Irvine,California,Philadelphia,Pennsylvania,Pennsylvania,0.6258494853973389
city-in-state,Irvine,California,Phoenix,Arizona,Arizona,0.6438537836074829
city-in-state,Irvine,California,Dallas,Texas,Texas,0.597679078578949
city-in-state,Irvine,California,Jacksonville,Florida,Florida,0.6145405173301697
city-in-state,Irvine,California,Indianapolis,Indiana,Indiana,0.6522417664527893
city-in-state,Irvine,California,Austin,Texas,Texas,0.6239473223686218
city-in-state,Irvine,California,Detroit,Michigan,Michigan,0.6226842403411865
city-in-state,Irvine,California,Memphis,Tennessee,Tennessee,0.6162936091423035
city-in-state,Irvine,California,Boston,Massachusetts,Massachusetts,0.6864920854568481
city-in-state,Irvine,California,Seattle,Washington,Oregon,0.6100054383277893
city-in-state,Irvine,California,Denver,Colorado,Colorado,0.6681030988693237
city-in-state,Irvine,California,Baltimore,Maryland,Maryland,0.6316295266151428
city-in-state,Irvine,California,Nashville,Tennessee,Tennessee,0.6048736572265625
city-in-state,Irvine,California,Louisville,Kentucky,Kentucky,0.7135168313980103
city-in-state,Irvine,California,Milwaukee,Wisconsin,Wisconsin,0.6746826171875
city-in-state,Irvine,California,Portland,Oregon,Oregon,0.6704316139221191
city-in-state,Irvine,California,Tucson,Arizona,Arizona,0.68059241771698
city-in-state,Irvine,California,Mesa,Arizona,Arizona,0.5768580436706543
city-in-state,Irvine,California,Atlanta,Georgia,Georgia,0.5629729628562927
city-in-state,Irvine,California,Omaha,Nebraska,Nebraska,0.6012783646583557
city-in-state,Irvine,California,Miami,Florida,Florida,0.657086193561554
city-in-state,Irvine,California,Tulsa,Oklahoma,Oklahoma,0.7067747116088867
city-in-state,Spokane,Washington,Modesto,California,Sacramento,0.4665679633617401
city-in-state,Spokane,Washington,Shreveport,Louisiana,Louisiana,0.57399982213974
city-in-state,Spokane,Washington,Oxnard,California,Camarillo,0.4791776239871979
city-in-state,Spokane,Washington,Fontana,California,Gus_Guida,0.3852805495262146
city-in-state,Spokane,Washington,Akron,Ohio,Cleveland,0.5736532211303711
city-in-state,Spokane,Washington,Amarillo,Texas,Texas,0.5477255582809448
city-in-state,Spokane,Washington,Glendale,California,Mayor_Bob_Yousefian,0.44780439138412476
city-in-state,Spokane,Washington,Tallahassee,Florida,Florida,0.5199987292289734
city-in-state,Spokane,Washington,Huntsville,Alabama,Times_Glenn_Baeske,0.49872130155563354
city-in-state,Spokane,Washington,Worcester,Massachusetts,Gloucester,0.566783607006073
city-in-state,Spokane,Washington,Chicago,Illinois,New_York,0.5243205428123474
city-in-state,Spokane,Washington,Houston,Texas,Edwardo_Loredo,0.5332581400871277
city-in-state,Spokane,Washington,Philadelphia,Pennsylvania,Philadephia,0.5745388269424438
city-in-state,Spokane,Washington,Phoenix,Arizona,DMX_rapped,0.471542090177536
city-in-state,Spokane,Washington,Dallas,Texas,Houston,0.5724446773529053
city-in-state,Spokane,Washington,Jacksonville,Florida,Zenobia_Pitts_led,0.5046455264091492
city-in-state,Spokane,Washington,Indianapolis,Indiana,Indianpolis,0.49169087409973145
city-in-state,Spokane,Washington,Austin,Texas,writer_Jim_Vertuno,0.48701122403144836
city-in-state,Spokane,Washington,Detroit,Michigan,Robin_Buckson,0.4943344295024872
city-in-state,Spokane,Washington,Memphis,Tennessee,New_Orleans,0.4768714904785156
city-in-state,Spokane,Washington,Boston,Massachusetts,Dustin_Pedroia_lazily,0.5198869705200195
city-in-state,Spokane,Washington,Denver,Colorado,Washington_DC,0.5186396837234497
city-in-state,Spokane,Washington,Baltimore,Maryland,Maryland,0.5806160569190979
city-in-state,Spokane,Washington,Nashville,Tennessee,Atlanta,0.5045291185379028
city-in-state,Spokane,Washington,Louisville,Kentucky,Georgetown,0.5688706040382385
city-in-state,Spokane,Washington,Milwaukee,Wisconsin,Philadelphia,0.4748530089855194
city-in-state,Spokane,Washington,Portland,Oregon,Typh_Tucker,0.47850561141967773
city-in-state,Spokane,Washington,Tucson,Arizona,Arizona,0.5320050120353699
city-in-state,Spokane,Washington,Fresno,California,Sacramento,0.47608548402786255
city-in-state,Spokane,Washington,Sacramento,California,San_Francisco,0.501295804977417
city-in-state,Spokane,Washington,Mesa,Arizona,Piñon,0.42427530884742737
city-in-state,Spokane,Washington,Atlanta,Georgia,Journal_Consitution,0.5194416642189026
city-in-state,Spokane,Washington,Omaha,Nebraska,Margery_Beck,0.4684383273124695
city-in-state,Spokane,Washington,Miami,Florida,Suzette_LaBoy,0.5346596837043762
city-in-state,Spokane,Washington,Tulsa,Oklahoma,Oklahoma,0.5607314705848694
city-in-state,Spokane,Washington,Oakland,California,OAKLAND_Calif._KGO,0.47338709235191345
city-in-state,Spokane,Washington,Cleveland,Ohio,Writer_Marv_Kropko,0.5006207823753357
city-in-state,Modesto,California,Shreveport,Louisiana,Louisiana,0.7010887861251831
city-in-state,Modesto,California,Tacoma,Washington,Oregon,0.583078920841217
city-in-state,Modesto,California,Akron,Ohio,Ohio,0.6779740452766418
city-in-state,Modesto,California,Amarillo,Texas,Texas,0.6991389989852905
city-in-state,Modesto,California,Tallahassee,Florida,Florida,0.7036165595054626
city-in-state,Modesto,California,Huntsville,Alabama,Alabama,0.6166887283325195
city-in-state,Modesto,California,Worcester,Massachusetts,Massachusetts,0.6772990822792053
city-in-state,Modesto,California,Chicago,Illinois,Illinois,0.5657890439033508
city-in-state,Modesto,California,Houston,Texas,Texas,0.6301096677780151
city-in-state,Modesto,California,Philadelphia,Pennsylvania,Pennsylvania,0.6397483348846436
city-in-state,Modesto,California,Phoenix,Arizona,Arizona,0.6161442995071411
city-in-state,Modesto,California,Dallas,Texas,Texas,0.6137080192565918
city-in-state,Modesto,California,Jacksonville,Florida,Florida,0.6441306471824646
city-in-state,Modesto,California,Indianapolis,Indiana,Indiana,0.6346614956855774
city-in-state,Modesto,California,Austin,Texas,Texas,0.6339138746261597
city-in-state,Modesto,California,Detroit,Michigan,Michigan,0.6361791491508484
city-in-state,Modesto,California,Memphis,Tennessee,Tennessee,0.6481358408927917
city-in-state,Modesto,California,Boston,Massachusetts,Massachusetts,0.6665036082267761
city-in-state,Modesto,California,Seattle,Washington,Oregon,0.5490763783454895
city-in-state,Modesto,California,Denver,Colorado,Colorado,0.6746035814285278
city-in-state,Modesto,California,Baltimore,Maryland,Maryland,0.6823894381523132
city-in-state,Modesto,California,Nashville,Tennessee,Tennessee,0.6259689927101135
city-in-state,Modesto,California,Louisville,Kentucky,Kentucky,0.7139999270439148
city-in-state,Modesto,California,Milwaukee,Wisconsin,Wisconsin,0.644271969795227
city-in-state,Modesto,California,Portland,Oregon,Oregon,0.6476771831512451
city-in-state,Modesto,California,Tucson,Arizona,Arizona,0.7238830924034119
city-in-state,Modesto,California,Mesa,Arizona,Arizona,0.6067338585853577
city-in-state,Modesto,California,Atlanta,Georgia,Georgia,0.5636570453643799
city-in-state,Modesto,California,Omaha,Nebraska,Nebraska,0.5835426449775696
city-in-state,Modesto,California,Miami,Florida,Florida,0.6406341195106506
city-in-state,Modesto,California,Tulsa,Oklahoma,Oklahoma,0.6756904721260071
city-in-state,Modesto,California,Cleveland,Ohio,Ohio,0.5699865818023682
city-in-state,Modesto,California,Minneapolis,Minnesota,Minnesota,0.6326411366462708
city-in-state,Shreveport,Louisiana,Tacoma,Washington,Puget_Sound,0.6729754209518433
city-in-state,Shreveport,Louisiana,Oxnard,California,California,0.6469345688819885
city-in-state,Shreveport,Louisiana,Fontana,California,California,0.5109392404556274
city-in-state,Shreveport,Louisiana,Akron,Ohio,Ohio,0.7240660190582275
city-in-state,Shreveport,Louisiana,Amarillo,Texas,Texas,0.6867431402206421
city-in-state,Shreveport,Louisiana,Glendale,California,Arizona,0.541179895401001
city-in-state,Shreveport,Louisiana,Tallahassee,Florida,Florida,0.7112122178077698
city-in-state,Shreveport,Louisiana,Huntsville,Alabama,Alabama,0.6744046211242676
city-in-state,Shreveport,Louisiana,Worcester,Massachusetts,Massachusetts,0.6601055860519409
city-in-state,Shreveport,Louisiana,Chicago,Illinois,Illinois,0.6511207222938538
city-in-state,Shreveport,Louisiana,Houston,Texas,Texas,0.6325777173042297
city-in-state,Shreveport,Louisiana,Philadelphia,Pennsylvania,Pennsylvania,0.6600884795188904
city-in-state,Shreveport,Louisiana,Phoenix,Arizona,Arizona,0.6254250407218933
city-in-state,Shreveport,Louisiana,Dallas,Texas,Texas,0.6352819800376892
city-in-state,Shreveport,Louisiana,Jacksonville,Florida,Florida,0.67254638671875
city-in-state,Shreveport,Louisiana,Indianapolis,Indiana,Indiana,0.6445360779762268
city-in-state,Shreveport,Louisiana,Austin,Texas,Texas,0.6401352286338806
city-in-state,Shreveport,Louisiana,Detroit,Michigan,Michigan,0.6705648899078369
city-in-state,Shreveport,Louisiana,Memphis,Tennessee,Tennessee,0.6579016447067261
city-in-state,Shreveport,Louisiana,Boston,Massachusetts,Massachusetts,0.7010070085525513
city-in-state,Shreveport,Louisiana,Seattle,Washington,Oregon,0.6133515238761902
city-in-state,Shreveport,Louisiana,Denver,Colorado,Colorado,0.6976042985916138
city-in-state,Shreveport,Louisiana,Baltimore,Maryland,Maryland,0.7185149788856506
city-in-state,Shreveport,Louisiana,Nashville,Tennessee,Tennessee,0.6410551071166992
city-in-state,Shreveport,Louisiana,Louisville,Kentucky,Kentucky,0.7303848266601562
city-in-state,Shreveport,Louisiana,Milwaukee,Wisconsin,Wisconsin,0.7315977811813354
city-in-state,Shreveport,Louisiana,Portland,Oregon,Oregon,0.6719813942909241
city-in-state,Shreveport,Louisiana,Tucson,Arizona,Arizona,0.7109748721122742
city-in-state,Shreveport,Louisiana,Fresno,California,California,0.6273674964904785
city-in-state,Shreveport,Louisiana,Sacramento,California,California,0.686596691608429
city-in-state,Shreveport,Louisiana,Mesa,Arizona,Arizona,0.5629192590713501
city-in-state,Shreveport,Louisiana,Atlanta,Georgia,Georgia,0.6161508560180664
city-in-state,Shreveport,Louisiana,Omaha,Nebraska,Nebraska,0.6415069103240967
city-in-state,Shreveport,Louisiana,Miami,Florida,Florida,0.6715013384819031
city-in-state,Shreveport,Louisiana,Tulsa,Oklahoma,Oklahoma,0.768222987651825
city-in-state,Shreveport,Louisiana,Oakland,California,California,0.5608482360839844
city-in-state,Shreveport,Louisiana,Cleveland,Ohio,Ohio,0.6326292753219604
city-in-state,Shreveport,Louisiana,Minneapolis,Minnesota,Minnesota,0.7041370868682861
city-in-state,Shreveport,Louisiana,Wichita,Kansas,Kansas,0.7507303953170776
city-in-state,Tacoma,Washington,Oxnard,California,Ventura,0.4763501286506653
city-in-state,Tacoma,Washington,Fontana,California,WUSM_SL,0.39186233282089233
city-in-state,Tacoma,Washington,Akron,Ohio,Ohio,0.6000823378562927
city-in-state,Tacoma,Washington,Amarillo,Texas,Dallas,0.5079962015151978
city-in-state,Tacoma,Washington,Glendale,California,Mayor_Bob_Yousefian,0.42523691058158875
city-in-state,Tacoma,Washington,Tallahassee,Florida,Florida,0.5310130715370178
city-in-state,Tacoma,Washington,Huntsville,Alabama,Hunstville,0.47678375244140625
city-in-state,Tacoma,Washington,Worcester,Massachusetts,Northampton,0.5312391519546509
city-in-state,Tacoma,Washington,Chicago,Illinois,New_York,0.5262210369110107
city-in-state,Tacoma,Washington,Houston,Texas,Dallas,0.528329074382782
city-in-state,Tacoma,Washington,Philadelphia,Pennsylvania,Philadephia,0.5472161173820496
city-in-state,Tacoma,Washington,Phoenix,Arizona,DMX_rapped,0.45913296937942505
city-in-state,Tacoma,Washington,Dallas,Texas,Houston,0.5254407525062561
city-in-state,Tacoma,Washington,Jacksonville,Florida,Miami,0.5190715193748474
city-in-state,Tacoma,Washington,Indianapolis,Indiana,Indiana,0.49627476930618286
city-in-state,Tacoma,Washington,Austin,Texas,Dallas,0.4728015065193176
city-in-state,Tacoma,Washington,Detroit,Michigan,Michigan,0.48682668805122375
city-in-state,Tacoma,Washington,Memphis,Tennessee,Tennessee,0.49203190207481384
city-in-state,Tacoma,Washington,Boston,Massachusetts,New_York,0.5212798714637756
city-in-state,Tacoma,Washington,Denver,Colorado,Washington_DC,0.4962821304798126
city-in-state,Tacoma,Washington,Baltimore,Maryland,Maryland,0.5743564367294312
city-in-state,Tacoma,Washington,Nashville,Tennessee,Nashville_Tenn.,0.48406895995140076
city-in-state,Tacoma,Washington,Louisville,Kentucky,Kentucky,0.5732106566429138
city-in-state,Tacoma,Washington,Milwaukee,Wisconsin,Wisconsin,0.48058921098709106
city-in-state,Tacoma,Washington,Portland,Oregon,Washing_ton,0.45730453729629517
city-in-state,Tacoma,Washington,Tucson,Arizona,Arizona,0.5726808905601501
city-in-state,Tacoma,Washington,Fresno,California,OGDEN_Weber,0.49520039558410645
city-in-state,Tacoma,Washington,Sacramento,California,Los_Angeles,0.46990904211997986
city-in-state,Tacoma,Washington,Mesa,Arizona,Arizona,0.4201527237892151
city-in-state,Tacoma,Washington,Atlanta,Georgia,Georgia,0.49209505319595337
city-in-state,Tacoma,Washington,Omaha,Nebraska,Washington_DC,0.45047178864479065
city-in-state,Tacoma,Washington,Miami,Florida,Nashville_Tenn._Christine_Armario,0.5072827339172363
city-in-state,Tacoma,Washington,Tulsa,Oklahoma,Oklahoma,0.5941737294197083
city-in-state,Tacoma,Washington,Oakland,California,San_Francisco,0.4288707673549652
city-in-state,Tacoma,Washington,Cleveland,Ohio,Ohio,0.4901505708694458
city-in-state,Tacoma,Washington,Minneapolis,Minnesota,Washington_DC,0.5277172923088074
city-in-state,Tacoma,Washington,Wichita,Kansas,Kansas,0.567607581615448
city-in-state,Tacoma,Washington,Arlington,Texas,Washing_ton,0.46655726432800293
city-in-state,Oxnard,California,Akron,Ohio,Ohio,0.7023536562919617
city-in-state,Oxnard,California,Amarillo,Texas,Texas,0.6609387397766113
city-in-state,Oxnard,California,Tallahassee,Florida,Florida,0.6460831761360168
city-in-state,Oxnard,California,Huntsville,Alabama,Alabama,0.5805377960205078
city-in-state,Oxnard,California,Worcester,Massachusetts,Massachusetts,0.6544833779335022
city-in-state,Oxnard,California,Chicago,Illinois,Illinois,0.6309475898742676
city-in-state,Oxnard,California,Houston,Texas,Texas,0.5944671630859375
city-in-state,Oxnard,California,Philadelphia,Pennsylvania,Pennsylvania,0.6343598961830139
city-in-state,Oxnard,California,Phoenix,Arizona,Arizona,0.6229380965232849
city-in-state,Oxnard,California,Dallas,Texas,Texas,0.5812718272209167
